brand,screen_size,cpu,ram,OS,graphics,price
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,64,Windows,Integrated,1616.96
Dell,17.0,Intel,32,Windows,Dedicated,1999.95
HP,14.0,Intel,8,Chrome OS,Integrated,730.11
MSI,17.3,Intel,32,Windows,Dedicated,1997.1
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Lenovo,13.3,Intel,16,Windows,Dedicated,1419.99
Dell,14.0,Intel,8,Windows,Integrated,699.0
Dell,14.0,Intel,32,Windows,Dedicated,1668.53
HP,15.6,AMD,4,Windows,Integrated,572.84
Acer,15.6,Intel,32,Windows,Dedicated,859.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,16,Windows,Dedicated,1100.72
Dell,13.3,Intel,16,Windows,Integrated,1154.33
Dell,14.0,Intel,16,Windows,Integrated,692.99
Dell,18.0,Intel,16,Windows,Dedicated,2298.34
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Lenovo,14.0,Intel,16,Windows,Integrated,379.0
Dell,16.0,Intel,16,Windows,Dedicated,1161.11
Dell,15.6,Intel,16,Windows,Dedicated,2370.07
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Asus,13.3,Intel,8,Windows,Integrated,1143.73
Lenovo,14.0,AMD,8,Windows,Dedicated,781.99
Lenovo,15.6,Intel,16,Windows,Integrated,1539.77
Dell,16.0,Intel,16,Windows,Integrated,1099.99
Lenovo,14.0,Intel,8,Windows,Integrated,699.0
MSI,17.3,Other,8,Windows,Dedicated,1599.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,16,Windows,Integrated,1195.94
Dell,14.0,Intel,16,Windows,Integrated,1096.99
HP,14.0,AMD,16,Windows,Integrated,179.55
Dell,11.6,Other,4,Chrome OS,Integrated,216.49
Lenovo,14.0,Intel,16,Windows,Dedicated,2242.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Other,15.6,AMD,32,Windows,Integrated,1799.0
Dell,14.0,Intel,16,Windows,Integrated,1026.13
Acer,15.6,Intel,4,Chrome OS,Integrated,221.41
Asus,17.0,Intel,32,Windows,Dedicated,2799.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,13.0,Intel,16,Windows,Integrated,750.74
Dell,13.3,Intel,8,Windows,Integrated,798.94
Dell,13.3,Intel,8,Windows,Integrated,799.81
Dell,15.6,Intel,32,Windows,Dedicated,1769.77
Acer,14.0,Intel,8,Windows,Integrated,699.8
Dell,15.6,Intel,8,Windows,Dedicated,727.53
HP,13.3,Intel,16,Windows,Integrated,2399.0
Other,13.5,Intel,8,Windows,Integrated,199.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,32,Windows,Integrated,1449.81
Dell,14.0,Intel,16,Windows,Integrated,1734.85
Dell,13.3,Intel,16,Windows,Integrated,972.45
Dell,15.6,AMD,16,Windows,Integrated,1199.0
Lenovo,14.0,Intel,16,Windows,Dedicated,1455.66
Dell,14.0,Intel,16,Windows,Integrated,1065.99
Lenovo,14.0,Intel,8,Windows,Integrated,895.3
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Lenovo,14.0,Intel,8,Windows,Integrated,449.0
MSI,15.6,Intel,32,Windows,Dedicated,3599.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Lenovo,14.0,Other,4,Windows,Dedicated,244.0
Lenovo,14.0,Intel,8,Windows,Integrated,284.97
Dell,15.6,Intel,32,Windows,Dedicated,2579.36
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,14.0,Intel,4,Windows,Integrated,109.0
Lenovo,15.6,Intel,8,Windows,Integrated,545.0
Asus,15.6,Intel,16,Windows,Dedicated,933.45
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
HP,14.0,AMD,64,Windows,Integrated,1999.0
HP,13.5,Intel,16,Windows,Integrated,2399.0
Dell,17.3,Intel,64,Windows,Dedicated,3119.23
Other,10.1,Other,2,Windows,Integrated,218.86
Lenovo,14.0,Intel,16,Windows,Dedicated,811.39
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Acer,11.6,Other,4,Chrome OS,Integrated,229.0
Dell,17.3,Intel,16,Windows,Integrated,1499.95
Dell,13.3,Intel,16,Windows,Integrated,897.52
Dell,13.3,Intel,16,Windows,Integrated,911.02
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.0,Intel,16,Windows,Integrated,2799.0
Lenovo,15.6,Intel,8,Windows,Integrated,559.41
Dell,15.6,Intel,16,Windows,Integrated,1036.82
MSI,15.6,Intel,16,Windows,Dedicated,1899.0
Dell,14.0,Intel,16,Windows,Integrated,931.99
Dell,15.6,Intel,32,Windows,Dedicated,1779.95
Other,12.45,Intel,4,Windows,Integrated,269.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,16,Windows,Dedicated,1239.81
Dell,15.0,Intel,64,Windows,Dedicated,1999.0
Dell,15.6,Intel,32,Windows,Integrated,740.6
MSI,17.0,Intel,32,Windows,Integrated,5499.0
HP,16.0,Intel,16,Windows,Dedicated,2098.99
Dell,14.0,Intel,16,Windows,Integrated,931.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,8,Windows,Integrated,188.0
Dell,17.0,Intel,16,Windows,Dedicated,1299.0
Lenovo,14.0,Intel,16,Windows,Integrated,1279.99
Lenovo,14.0,Intel,8,Windows,Integrated,138.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,14.0,Intel,32,Windows,Dedicated,2110.35
Lenovo,15.6,Intel,8,Windows,Dedicated,599.95
Lenovo,15.6,Other,6,Windows,Integrated,528.18
Dell,14.0,Intel,16,Windows,Integrated,779.62
MSI,15.6,Intel,32,Windows,Dedicated,1899.0
Dell,16.0,Intel,32,Windows,Dedicated,1269.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,12.5,Intel,8,Windows,Integrated,212.98
Dell,13.3,Intel,16,Windows,Integrated,1389.77
Acer,14.0,Intel,8,Chrome OS,Integrated,719.0
Apple,15.6,Intel,24,MacOS,Dedicated,1899.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Lenovo,14.0,Intel,16,Windows,Dedicated,1869.0
Dell,14.0,Intel,32,Windows,Dedicated,1749.95
Dell,17.0,Intel,32,Windows,Dedicated,2498.99
HP,15.6,Intel,32,Windows,Integrated,2799.0
Dell,15.6,Intel,4,Windows,Dedicated,1999.0
Dell,14.0,Intel,16,Windows,Integrated,1450.77
HP,13.3,Intel,16,Windows,Integrated,1482.13
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,14.0,Intel,16,Windows,Integrated,1334.95
Dell,15.6,Intel,32,Windows,Dedicated,1789.81
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,17.3,Intel,16,Windows,Integrated,1877.99
Dell,13.3,Intel,16,Windows,Integrated,994.79
Lenovo,15.6,Intel,16,Windows,Integrated,1089.99
Dell,13.4,Intel,16,Windows,Integrated,1807.78
Lenovo,14.0,Intel,32,Windows,Integrated,2207.14
Dell,15.6,Intel,32,Windows,Integrated,792.78
Dell,14.0,Intel,16,Windows,Integrated,285.98
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
HP,13.3,Intel,8,Windows,Integrated,815.0
HP,14.0,AMD,16,Windows,Dedicated,971.99
Dell,14.0,Intel,32,Windows,Integrated,1575.99
Lenovo,13.3,Intel,16,Windows,Dedicated,1601.99
Lenovo,15.6,Intel,4,Windows,Integrated,247.49
Dell,14.0,Intel,32,Windows,Dedicated,1569.99
Dell,15.6,Intel,16,Windows,Integrated,878.37
Dell,14.0,Intel,32,Windows,Integrated,997.74
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,4,Windows,Dedicated,1999.0
Dell,15.6,Intel,64,Windows,Dedicated,2425.99
Dell,17.0,Intel,32,Windows,Integrated,2930.46
Dell,15.6,AMD,16,Windows,Dedicated,1159.0
Dell,15.6,Intel,16,Windows,Integrated,1597.77
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
HP,13.3,Intel,16,Windows,Integrated,1149.0
MSI,17.3,Intel,32,Windows,Dedicated,1699.99
Asus,14.0,Other,4,Windows,Integrated,199.99
HP,13.3,Intel,16,Windows,Integrated,1930.77
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,8,Windows,Integrated,902.98
Lenovo,14.0,Intel,16,Windows,Dedicated,2599.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,17.3,Intel,64,Windows,Dedicated,3274.46
Dell,15.6,Intel,64,Windows,Dedicated,1599.0
Dell,13.3,Intel,8,Windows,Integrated,694.19
Lenovo,15.6,Intel,8,Windows,Dedicated,1090.57
Dell,14.0,Intel,16,Windows,Integrated,1899.0
Dell,13.0,Intel,16,Windows,Integrated,1031.79
Lenovo,14.1,Intel,16,Windows,Integrated,109.0
Lenovo,15.6,Other,16,Windows,Integrated,719.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,8,Windows,Integrated,529.95
Dell,14.0,Intel,16,Windows,Integrated,1472.99
Dell,15.6,Intel,64,Windows,Integrated,1030.18
Dell,13.3,Intel,8,Windows,Integrated,951.99
Dell,14.0,Intel,64,Windows,Dedicated,1406.04
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,15.6,Intel,16,Windows,Dedicated,1289.89
HP,11.6,Intel,8,Windows,Dedicated,993.99
Lenovo,14.0,Intel,16,Windows,Dedicated,1455.77
Dell,16.0,Intel,32,Windows,Dedicated,1438.99
MSI,15.6,Intel,16,Windows,Dedicated,1113.87
Dell,13.4,Intel,8,Windows,Integrated,1069.81
Dell,14.0,Intel,16,Windows,Integrated,1199.95
Lenovo,15.6,AMD,8,Windows,Dedicated,599.99
Lenovo,14.0,Intel,16,Windows,Dedicated,1149.18
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,13.3,Intel,16,Windows,Integrated,881.74
Dell,17.0,Intel,64,Windows,Dedicated,3799.99
Dell,14.0,Intel,8,Windows,Integrated,765.75
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Asus,15.6,Intel,8,Windows,Integrated,718.46
Dell,17.3,Intel,32,Windows,Dedicated,2402.99
Other,13.3,Intel,4,Windows,Integrated,203.0
Other,14.0,Intel,8,Windows,Integrated,111.05
MSI,15.6,Intel,16,Windows,Dedicated,1399.0
Samsung,11.6,Other,2,Chrome OS,Integrated,149.95
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,16,Windows,Dedicated,1942.83
Dell,16.0,AMD,16,Windows,Integrated,708.99
MSI,15.6,Intel,32,Windows,Dedicated,2399.0
Dell,15.6,Intel,16,Windows,Integrated,620.64
Dell,13.3,Intel,16,Windows,Integrated,934.67
MSI,14.0,Intel,16,Windows,Integrated,1099.0
Dell,14.0,Intel,32,Windows,Integrated,1590.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,14.0,Intel,32,Windows,Integrated,2427.19
Dell,14.0,Intel,16,Windows,Integrated,822.06
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,13.3,Other,8,Windows,Integrated,1299.0
Asus,14.0,Other,4,Windows,Integrated,325.0
HP,17.3,Intel,64,Windows,Dedicated,4339.0
Acer,13.3,Intel,16,Windows,Integrated,299.88
Dell,15.6,Intel,16,Windows,Integrated,1499.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,64,Windows,Dedicated,1729.95
LG,17.0,Intel,16,Windows,Dedicated,1396.99
Dell,14.0,Intel,32,Windows,Integrated,885.12
HP,15.6,Intel,16,Windows,Integrated,2399.0
Lenovo,16.0,Intel,32,Windows,Dedicated,3619.99
Dell,14.0,Intel,16,Windows,Integrated,2399.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,64,Windows,Integrated,3351.99
Lenovo,15.6,Intel,8,Windows,Integrated,599.0
Asus,13.3,Intel,8,Windows,Integrated,1399.0
HP,14.0,Intel,16,Windows,Dedicated,519.99
Lenovo,15.6,Intel,8,Windows,Integrated,791.12
Dell,14.0,Intel,16,Windows,Integrated,1748.04
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,16,Windows,Integrated,1748.04
Dell,15.6,Intel,64,Windows,Dedicated,1846.99
Dell,15.6,AMD,64,Windows,Dedicated,2699.0
Dell,15.6,Intel,16,Windows,Dedicated,1550.25
Other,13.1,Intel,4,Windows,Integrated,399.99
HP,16.1,Intel,64,Windows,Dedicated,2029.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Samsung,11.6,Intel,4,Chrome OS,Integrated,298.0
Dell,14.0,Intel,16,Windows,Integrated,1577.98
Dell,15.6,Intel,16,Windows,Integrated,2499.0
Dell,15.6,Intel,16,Windows,Integrated,119.95
Dell,15.6,Intel,16,Windows,Dedicated,1199.95
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Asus,15.6,Intel,8,Windows,Integrated,772.2
HP,15.6,Intel,8,Windows,Integrated,849.99
Dell,11.6,Other,4,Windows,Integrated,305.39
Dell,14.0,Intel,32,Windows,Dedicated,2418.3
Lenovo,16.0,Intel,16,Windows,Dedicated,1779.49
Apple,12.0,Intel,8,MacOS,Integrated,779.95
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,17.3,AMD,64,Windows,Dedicated,2756.99
Lenovo,14.0,Intel,8,Windows,Integrated,419.0
Lenovo,15.6,Intel,64,Windows,Integrated,3999.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Acer,15.6,AMD,8,Windows,Integrated,449.0
Lenovo,14.0,Intel,16,Windows,Dedicated,2466.99
Other,15.6,Intel,16,Windows,Dedicated,1329.95
Dell,15.6,Intel,32,Windows,Integrated,1550.64
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Lenovo,14.0,Intel,8,Windows,Integrated,295.97
HP,11.6,Intel,8,Windows,Integrated,229.98
Dell,14.0,Intel,32,Windows,Integrated,1507.16
Dell,17.0,Intel,64,Windows,Dedicated,2470.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,16,Windows,Integrated,2499.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,14.0,Other,16,Windows,Integrated,1599.0
HP,15.6,Intel,16,Windows,Dedicated,2199.0
Dell,13.0,Intel,16,Windows,Integrated,1047.29
Dell,15.6,Intel,16,Windows,Dedicated,949.95
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,14.0,Intel,32,Windows,Dedicated,2293.99
Acer,14.0,Other,32,Chrome OS,Integrated,359.92
MSI,17.3,Intel,16,Windows,Dedicated,1799.0
Dell,13.0,Intel,16,Windows,Integrated,1295.53
Dell,17.3,Intel,32,Windows,Integrated,1778.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Acer,14.0,Other,4,Chrome OS,Integrated,173.92
Dell,16.0,AMD,16,Windows,Integrated,913.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,13.3,Intel,16,Windows,Integrated,289.95
Asus,15.6,Intel,8,Windows,Integrated,723.16
Dell,14.0,Intel,16,Windows,Dedicated,1680.46
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,16.0,Intel,16,Windows,Integrated,1689.0
Dell,15.6,Intel,64,Windows,Integrated,1085.99
Other,13.3,Intel,8,Windows,Integrated,289.95
Dell,14.0,Intel,32,Windows,Integrated,1295.03
Asus,14.0,Intel,4,Windows,Integrated,319.99
Dell,14.0,Intel,12,Windows,Integrated,899.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,15.6,Intel,4,Windows,Dedicated,3271.99
Dell,15.6,Intel,8,Windows,Dedicated,1099.81
MSI,17.3,Intel,32,Windows,Dedicated,3449.0
Dell,14.0,Intel,16,Windows,Integrated,1099.95
MSI,15.6,Intel,16,Windows,Dedicated,1349.0
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,16.0,Intel,32,Windows,Integrated,1091.99
Dell,16.0,Intel,16,Windows,Dedicated,1166.97
Dell,15.6,AMD,32,Windows,Dedicated,1429.99
Lenovo,15.6,AMD,8,Windows,Dedicated,499.0
Lenovo,14.0,Intel,8,Windows,Integrated,699.99
Dell,13.4,Intel,16,Windows,Integrated,1899.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Acer,14.0,AMD,16,Chrome OS,Dedicated,999.99
Dell,14.0,Intel,8,Windows,Integrated,138.99
HP,15.6,Intel,8,Windows,Integrated,439.0
Lenovo,11.6,AMD,4,Chrome OS,Dedicated,244.97
Dell,15.6,Intel,16,Windows,Dedicated,1094.13
Lenovo,13.3,Intel,8,Windows,Integrated,536.89
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Dell,15.6,Intel,16,Windows,Dedicated,1653.74
Dell,17.3,Intel,32,Windows,Dedicated,1688.99
Acer,11.6,Other,4,Chrome OS,Integrated,246.39
Asus,13.3,Intel,16,Windows,Integrated,769.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,14.0,Other,16,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
Dell,14.0,Intel,16,Windows,Dedicated,671.84
Dell,14.0,Intel,16,Windows,Integrated,610.68
Acer,15.6,Intel,16,Windows,Dedicated,2299.0
Dell,14.0,Intel,64,Windows,Integrated,947.06
Lenovo,14.0,AMD,4,Windows,Integrated,248.0
HP,11.6,Intel,8,Windows,Integrated,249.98
Dell,15.6,Intel,32,Windows,Dedicated,1900.0
HP,14.0,Intel,16,Windows,Integrated,989.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
MSI,15.66,Intel,32,Windows,Dedicated,1599.0
MSI,15.6,Intel,32,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
Lenovo,14.0,Intel,16,Windows,Integrated,689.99
Other,15.6,Intel,16,Windows,Dedicated,1699.95
